Person 1:
[[1068.94, 497.879], [1051.24, 503.887]],
[[1065.94, 491.976], [1051.29, 503.898]],
[[1060.01, 489.074], [1051.21, 503.88]],
[[1036.5, 500.737], [1048.25, 506.726]],
[[1036.52, 497.94], [1048.2, 506.733]],
[[1033.56, 497.877], [1045.41, 506.607]],
[[1033.56, 492.062], [1045.34, 503.806]],
[[1027.73, 474.376], [1045.36, 503.675]],
[[1030.61, 468.511], [1048.19, 497.925]],
[[1024.82, 465.535], [1048.31, 491.987]],
[[1021.89, 465.546], [1051.21, 483.192]],
[[1024.72, 471.365], [1042.35, 483.142]],
[[1024.88, 477.24], [1027.79, 483.168]],
[[1024.73, 477.257], [1024.71, 483.117]],
[[1021.81, 474.292], [1024.74, 480.126]],
[[1018.92, 456.698], [1018.81, 465.563]],
[[1021.71, 456.649], [1018.78, 465.569]],
[[1021.73, 453.662], [1015.86, 462.586]],
[[1013.01, 450.85], [1013.01, 462.543]],
[[1010.1, 453.724], [1012.98, 462.587]],
[[1015.88, 456.557], [1018.89, 459.711]],
[[1013.02, 453.726], [1010.05, 456.834]],
[[1018.9, 450.755], [1012.97, 459.697]],
[[1015.93, 453.688], [1012.99, 459.624]],
[[1015.95, 453.73], [1015.95, 462.547]],
[[1012.99, 450.742], [1018.84, 474.258]],
[[998.284, 453.772], [1018.84, 480.053]],
[[1001.23, 453.711], [1004.2, 480.196]],
[[1024.72, 450.842], [1001.15, 480.286]],
[[1021.89, 456.783], [998.135, 483.12]],
[[1015.94, 456.607], [983.529, 483.141]],
[[1021.9, 456.784], [977.676, 483.242]],
[[1024.69, 453.786], [977.589, 483.329]],
[[1033.57, 468.501], [974.579, 483.348]],
[[1015.96, 456.678], [974.796, 483.219]],
[[1015.96, 465.548], [977.714, 483.093]],
[[1024.7, 474.387], [974.785, 480.337]],
[[1021.78, 480.308], [968.859, 480.187]],
[[1015.88, 480.372], [954.119, 483.175]],
[[1021.68, 486.099], [933.459, 486.125]],
[[1024.65, 494.966], [912.885, 489.105]],
[[1024.74, 497.837], [901.062, 503.623]],
[[1024.64, 500.751], [886.365, 500.78]],
[[1024.91, 486.125], [880.409, 500.874]],
[[1021.73, 483.22], [877.609, 506.756]],
[[1004.15, 480.177], [874.631, 512.583]],
[[986.493, 477.35], [874.606, 515.614]],
[[965.87, 480.117], [868.759, 521.461]],
[[948.157, 483.211], [862.888, 527.237]],
[[930.567, 497.934], [862.952, 527.24]],
[[901.074, 518.557], [865.778, 524.436]],
[[883.56, 521.468], [857.044, 527.316]],
[[856.977, 527.227], [877.614, 509.682]],
[[830.528, 530.317], [880.423, 512.637]],
[[812.74, 536.24], [874.686, 512.639]],
[[789.394, 547.905], [860.067, 518.547]],
[[780.509, 553.98], [857.105, 527.266]],
[[762.931, 574.519], [856.857, 530.235]],
[[759.905, 577.468], [856.884, 530.133]],
[[748.078, 583.297], [0, 0]],
[[748.117, 583.224], [833.409, 544.974]],
[[745.243, 580.411], [836.414, 544.974]],
[[745.193, 580.416], [0, 0]],
[[745.213, 583.302], [0, 0]],
[[745.217, 583.341], [836.517, 536.164]],
[[748.153, 580.321], [836.502, 542.064]],
[[751.04, 580.306], [833.456, 536.143]],
[[751.016, 577.468], [836.498, 533.213]],
[[759.757, 577.503], [833.555, 527.421]],
[[762.647, 577.413], [833.522, 530.377]],
[[765.857, 577.347], [821.691, 547.848]],
[[786.269, 574.338], [821.684, 547.83]],
[[786.35, 574.495], [815.825, 550.738]],
[[786.367, 574.389], [815.808, 550.879]],
[[786.369, 574.416], [815.851, 553.777]],
[[789.199, 574.504], [821.679, 553.885]],
[[801.056, 565.646], [824.593, 553.836]],
[[821.641, 553.929], [801.094, 550.847]],
[[833.509, 553.93], [809.99, 550.983]],
[[839.417, 553.984], [812.889, 553.923]],
[[859.933, 553.782], [815.785, 553.719]],
[[886.395, 550.792], [827.543, 553.79]],
[[903.963, 547.933], [839.277, 553.853]],
[[924.719, 533.287], [842.322, 553.858]],
[[945.316, 533.338], [845.226, 553.864]],
[[962.977, 533.312], [848.107, 553.87]],
[[974.703, 530.251], [848.159, 553.886]],
[[977.807, 530.36], [851.123, 553.762]],
[[980.664, 536.143], [851.074, 553.711]],
[[980.617, 533.33], [856.893, 550.867]],
[[980.664, 533.2], [865.839, 550.837]],
[[980.665, 533.283], [883.355, 542.072]],
[[980.702, 533.274], [892.301, 539.102]],
[[995.316, 530.357], [901.175, 533.169]],
[[998.269, 530.182], [903.996, 530.325]],
[[1004.12, 527.429], [901.034, 530.175]],
[[1015.89, 521.42], [892.321, 527.47]],
[[1018.87, 515.559], [892.353, 530.237]],
[[1018.79, 506.702], [886.525, 533.218]],
[[1015.85, 506.644], [886.436, 533.216]],
[[1012.99, 512.637], [883.613, 533.207]],
[[1012.98, 509.764], [886.411, 533.195]],
[[1015.91, 506.824], [898.19, 530.245]],
[[1018.86, 503.887], [915.917, 524.368]],
[[1021.89, 500.881], [945.318, 515.584]],
[[1045.21, 500.774], [974.658, 524.317]],
[[1057.14, 503.747], [995.314, 527.343]],
[[1074.83, 506.633], [1001.14, 524.441]],
[[1095.5, 509.754], [1001.28, 527.252]],
[[1127.74, 524.366], [1001.26, 527.185]],
[[1139.48, 530.205], [1001.36, 524.327]],
[[1154.21, 533.284], [1001.23, 524.375]],
[[1168.94, 544.937], [1001.3, 521.495]],
[[1189.68, 530.273], [1177.84, 553.819]],
[[1186.7, 556.76], [1189.51, 556.714]],
[[1186.69, 559.756], [0, 0]],
[[1186.74, 562.689], [1042.43, 527.213]],
[[1186.74, 562.65], [1048.43, 527.211]],
[[1189.45, 565.576], [1063.04, 527.281]],
[[1189.45, 562.71], [1071.83, 527.345]],
[[1186.71, 559.782], [1092.42, 527.311]],
[[1186.66, 556.852], [1095.37, 530.164]],
[[1186.73, 559.754], [1101.35, 533.21]],
[[1186.71, 559.76], [0, 0]],
[[1186.71, 559.718], [1115.97, 533.191]],
[[1186.6, 556.823], [1115.98, 533.256]],
[[1183.72, 553.971], [1121.95, 533.264]],
[[1186.52, 553.955], [0, 0]],
[[1183.62, 553.914], [1133.65, 539.173]],
[[1186.53, 553.892], [1139.47, 533.252]],
[[1186.74, 553.88], [1142.35, 530.307]],
[[1189.49, 553.839], [1142.53, 536.219]],
[[1189.6, 550.806], [1142.55, 533.211]],
[[1186.7, 553.734], [0, 0]],
[[1186.54, 556.828], [1142.48, 571.48]],
[[1174.85, 571.504], [1133.68, 595.002]],
[[1180.72, 574.388], [1142.44, 595.011]],
[[1169, 574.344], [1148.38, 580.301]],
[[1168.94, 574.326], [1142.51, 577.38]],
[[1169.07, 574.393], [1145.5, 580.38]],
[[1183.63, 574.495], [1154.18, 583.284]],
[[1186.56, 577.281], [1154.26, 586.263]],
[[1189.52, 574.531], [1151.29, 589.177]],
[[1189.52, 574.531], [1151.29, 589.177]],
[[1189.52, 574.531], [1151.29, 589.177]],
[[1189.52, 574.531], [1151.29, 589.177]],
[[1189.52, 574.531], [1151.29, 589.177]],
[[1189.52, 574.531], [1151.29, 589.177]],
